utterance,response,speaker,responder,error,age,response_time,utterance_time,past_tense,plural,overreg,overlap,source_file,error_type,rl
reach for the stars,what did you say,CHI,MOT,FALSE,30,1.8110000000001492,2.6929999999999836,FALSE,TRUE,FALSE,FALSE,fraser/2-06-03a.xml,no error,4
reach for the star,what,CHI,MOT,FALSE,30,2.288000000000011,2.9829999999999472,FALSE,TRUE,FALSE,FALSE,fraser/2-06-03a.xml,no error,1
reach for the star,you're mad,CHI,MOT,FALSE,30,1.66800000000012,3.0529999999998836,FALSE,TRUE,FALSE,FALSE,fraser/2-06-03a.xml,no error,3
how there many ducks are there,how many chicks are there,CHI,MOT,FALSE,30,1.9410000000002583,3.344000000000051,FALSE,TRUE,FALSE,FALSE,fraser/2-06-03a.xml,no error,5
are they doing the balloons,yeah,CHI,MOT,FALSE,30,-0.35999999999999943,2.160000000000011,FALSE,TRUE,FALSE,TRUE,fraser/2-06-03b.xml,no error,1
but Ewww said down,Ewww said that,CHI,MOT,FALSE,30,0.12799999999992906,2.3450000000000273,TRUE,FALSE,FALSE,FALSE,fraser/2-06-03b.xml,no error,3
it goed I it go down to my ear,it goes down to your ear,CHI,MOT,TRUE,30,0.2619999999999436,4.73700000000008,TRUE,FALSE,TRUE,FALSE,fraser/2-06-03b.xml,overregularization,6
it's went down to my mouth,it goes down to your mouth,CHI,MOT,TRUE,30,0.1269999999999527,2.2409999999999854,TRUE,FALSE,FALSE,FALSE,fraser/2-06-03b.xml,other error,6
m my chins hurt,your chin hurts,CHI,MOT,TRUE,30,0.057999999999992724,1.8460000000000036,FALSE,TRUE,FALSE,FALSE,fraser/2-06-03b.xml,other error,3
I falled,did he fall,CHI,MOT,TRUE,30,0.27899999999999636,1.6709999999998217,TRUE,FALSE,TRUE,FALSE,fraser/2-06-03b.xml,overregularization,3
you broke the box,yeah,CHI,MOT,TRUE,30,0.40599999999994907,2.044000000000324,TRUE,FALSE,FALSE,FALSE,fraser/2-06-03b.xml,other error,1
gone,oh,CHI,MOT,FALSE,30,-0.6619999999998072,0.6619999999998072,TRUE,FALSE,FALSE,TRUE,fraser/2-06-03b.xml,no error,1
you falled,I fell,CHI,MOT,TRUE,30,0.47000000000025466,1.6369999999997162,TRUE,FALSE,TRUE,FALSE,fraser/2-06-03b.xml,overregularization,2
is you falled,I fell,CHI,MOT,TRUE,30,0.7080000000000837,1.5670000000000073,TRUE,FALSE,TRUE,FALSE,fraser/2-06-03b.xml,overregularization,2
ears and mouth and xxx and nose,pardon,CHI,MOT,FALSE,30,1.830000000000382,2.268999999999778,FALSE,TRUE,FALSE,FALSE,fraser/2-06-04a.xml,no error,1
but but I'm a doggy and I have bones,well,CHI,MOT,FALSE,30,-0.2199999999997999,3.413000000000011,FALSE,TRUE,FALSE,TRUE,fraser/2-06-04a.xml,no error,1
and I I won't blow the candles,I know,CHI,MOT,TRUE,30,-0.2909999999999968,3.0999999999999943,FALSE,TRUE,FALSE,TRUE,fraser/2-06-04b.xml,other error,2
that's Bob_the_Builder builders hat,is it,CHI,MOT,TRUE,30,0.48700000000008004,2.0319999999999254,FALSE,TRUE,FALSE,FALSE,fraser/2-06-04b.xml,other error,2
look what you got,you're noisy aren't you,CHI,MOT,TRUE,30,0.5459999999998217,2.04300000000012,TRUE,FALSE,FALSE,FALSE,fraser/2-06-04b.xml,other error,6
those balls,they're bowls,CHI,MOT,TRUE,30,0,1.6480000000001382,FALSE,TRUE,FALSE,FALSE,fraser/2-06-04b.xml,other error,3
there lots of balloons,yeah,CHI,MOT,TRUE,30,-0.37199999999995725,2.177000000000021,FALSE,TRUE,FALSE,TRUE,fraser/2-06-06b.xml,other error,1
it falled,did it fall,CHI,MOT,TRUE,30,0.48699999999996635,1.183999999999969,TRUE,FALSE,TRUE,FALSE,fraser/2-06-06b.xml,overregularization,3
a frogs,frogs,CHI,MOT,TRUE,30,0.10400000000004184,1.5090000000000146,FALSE,TRUE,FALSE,FALSE,fraser/2-06-06b.xml,other error,1
I did it,well done,CHI,MOT,FALSE,30,-1.2879999999997835,1.2879999999997835,TRUE,FALSE,FALSE,TRUE,fraser/2-06-06b.xml,no error,2
I broke it,you broke it,CHI,MOT,TRUE,30,0.16300000000001091,1.3810000000000855,TRUE,FALSE,FALSE,FALSE,fraser/2-06-06b.xml,other error,3
I broke it,you broke it,CHI,MOT,TRUE,30,0.16300000000001091,1.3810000000000855,TRUE,FALSE,FALSE,FALSE,fraser/2-06-06b.xml,other error,3
I broke it,you broke it,CHI,MOT,TRUE,30,0.16300000000001091,1.3810000000000855,TRUE,FALSE,FALSE,FALSE,fraser/2-06-06b.xml,other error,3
and there's ducks,that's right,CHI,MOT,TRUE,30,-0.5449999999998454,2.216999999999871,FALSE,TRUE,FALSE,TRUE,fraser/2-06-06b.xml,other error,3
I done that all by myself,aren't you clever,CHI,MOT,TRUE,30,0.11599999999998545,2.7280000000000655,TRUE,FALSE,FALSE,FALSE,fraser/2-06-06b.xml,other error,4
I might dropped it,do you want me to wipe your nose,CHI,MOT,TRUE,30,1.4279999999998836,1.7300000000000182,TRUE,FALSE,FALSE,FALSE,fraser/2-06-06b.xml,other error,8
and more blocks,thank you very much,CHI,MOT,FALSE,30,-0.48800000000028376,1.5790000000001783,FALSE,TRUE,FALSE,TRUE,fraser/2-06-06b.xml,no error,4
it falled again,fell didn't it,CHI,MOT,TRUE,31,0.14999999999997726,1.3819999999999482,TRUE,FALSE,TRUE,FALSE,fraser/2-07-02a.xml,overregularization,4
his teeth goes here,yeah,CHI,MOT,FALSE,31,0.04699999999979809,1.5900000000001455,FALSE,TRUE,FALSE,FALSE,fraser/2-07-02a.xml,no error,1
a turtles,turtle,CHI,MOT,TRUE,31,0.02299999999991087,1.4860000000001037,FALSE,TRUE,FALSE,FALSE,fraser/2-07-02a.xml,other error,1
they're pictures,it's the end,CHI,MOT,FALSE,31,-1.4039999999999964,1.4039999999999964,FALSE,TRUE,FALSE,TRUE,fraser/2-07-02a.xml,no error,4
this this one fit here,does it not fit there,CHI,MOT,TRUE,31,0.9400000000000546,2.7170000000000982,TRUE,FALSE,FALSE,FALSE,fraser/2-07-02a.xml,other error,5
look I did it,have you done it,CHI,MOT,FALSE,31,0.11599999999998545,1.4850000000001273,TRUE,FALSE,FALSE,FALSE,fraser/2-07-02a.xml,no error,4
there's lots of bears in the curtains,there's lots of what,CHI,MOT,TRUE,31,0.3599999999999852,3.680000000000007,FALSE,TRUE,FALSE,FALSE,fraser/2-07-02b.xml,other error,5
I think those bears making that noise,why are they making that noise,CHI,MOT,TRUE,31,0.057999999999992724,3.076999999999998,FALSE,TRUE,FALSE,FALSE,fraser/2-07-02b.xml,other error,6
the rocks covered in snow,pardon,CHI,MOT,TRUE,31,0.17399999999997817,2.507000000000062,TRUE,TRUE,FALSE,FALSE,fraser/2-07-02b.xml,other error,1
two feets,no,CHI,MOT,TRUE,31,0.5229999999996835,1.1260000000002037,FALSE,TRUE,TRUE,FALSE,fraser/2-07-02b.xml,overregularization,1
they're sheeps,what,CHI,MOT,TRUE,31,0.08199999999987995,1.9380000000001019,FALSE,TRUE,TRUE,FALSE,fraser/2-07-02b.xml,overregularization,1
ugh yucky flies,yeah,CHI,MOT,FALSE,31,-0.2440000000000282,1.6369999999999436,FALSE,TRUE,FALSE,TRUE,fraser/2-07-04a.xml,no error,1
there was a Teletubbies ride,you were in your pram when we went to the shops weren't you,CHI,MOT,FALSE,31,0.4070000000001528,2.216999999999871,TRUE,FALSE,FALSE,FALSE,fraser/2-07-04a.xml,no error,14
can my feet go in,mhm hm,CHI,MOT,TRUE,31,0.17399999999997817,1.70699999999988,FALSE,TRUE,FALSE,FALSE,fraser/2-07-04a.xml,other error,2
and he got go to work,yeah,CHI,MOT,TRUE,31,0.12800000000001432,2.1129999999999995,TRUE,FALSE,FALSE,FALSE,fraser/2-07-04b.xml,other error,1
I found I found bit of the doggy,found a piece of the doggy,CHI,MOT,TRUE,31,0.31399999999996453,3.5410000000000537,TRUE,FALSE,FALSE,FALSE,fraser/2-07-04b.xml,other error,6
because I had play with Blue,because you play with Blue,CHI,MOT,TRUE,31,0.04600000000004911,5.061999999999898,TRUE,FALSE,FALSE,FALSE,fraser/2-07-04b.xml,other error,5
big tails,and big tails,CHI,MOT,FALSE,31,-0.650000000000091,1.4510000000000218,FALSE,TRUE,FALSE,TRUE,fraser/2-07-04b.xml,no error,3
what the colors them,they're brown,CHI,MOT,TRUE,31,0.046000000000276486,1.8579999999997199,FALSE,TRUE,FALSE,FALSE,fraser/2-07-04b.xml,other error,3
was that go there,no,CHI,MOT,TRUE,31,0.03499999999999659,1.6020000000000039,TRUE,FALSE,FALSE,FALSE,fraser/2-07-06a.xml,other error,1
look I did it,well done,CHI,MOT,FALSE,31,0.08200000000010732,1.252999999999929,TRUE,FALSE,FALSE,FALSE,fraser/2-07-06a.xml,no error,2
those penguins got silly hats on,have they,CHI,MOT,TRUE,31,0.035000000000081855,3.203999999999951,FALSE,TRUE,FALSE,FALSE,fraser/2-07-06a.xml,other error,2
and that's got pink flower,has that got a pink flower,CHI,MOT,TRUE,31,0.25500000000010914,3.1579999999999018,TRUE,FALSE,FALSE,FALSE,fraser/2-07-06a.xml,other error,6
look I fall I fell,did you fall,CHI,MOT,TRUE,31,0.057999999999992724,2.6579999999999018,TRUE,FALSE,FALSE,FALSE,fraser/2-07-06a.xml,other error,3
look I broke it,what's up,CHI,MOT,TRUE,31,0.12799999999970169,1.8340000000002874,TRUE,FALSE,FALSE,FALSE,fraser/2-07-06a.xml,other error,3
next to the rabbits,that's it,CHI,MOT,FALSE,31,-1.2770000000000437,2.04300000000012,FALSE,TRUE,FALSE,TRUE,fraser/2-07-06a.xml,no error,3
could could I do this could I broke them up,yeah,CHI,MOT,TRUE,31,0.023999999999887223,4.213999999999942,TRUE,FALSE,FALSE,FALSE,fraser/2-07-06a.xml,other error,1
what's a reindeer called,I bet his name's Rudolph he's got a red nose,CHI,MOT,FALSE,31,-0.18499999999997385,1.7639999999999816,TRUE,FALSE,FALSE,TRUE,fraser/2-07-06b.xml,no error,12
these cats not singing,they're not singing,CHI,MOT,TRUE,31,0.13900000000001,1.9969999999999573,FALSE,TRUE,FALSE,FALSE,fraser/2-07-06b.xml,other error,4
I were playing Shrek,was was Andy,CHI,MOT,TRUE,31,0,1.5510000000001583,TRUE,FALSE,FALSE,FALSE,fraser/2-07-06b.xml,other error,3
it's gone,are you gonna going to start sleeping in this bed now,CHI,MOT,FALSE,31,0.9169999999999163,1.0100000000002183,TRUE,FALSE,FALSE,FALSE,fraser/2-07-06b.xml,no error,11
I made mess,why,CHI,MOT,TRUE,31,0.2829999999999018,1.19600000000014,TRUE,FALSE,FALSE,FALSE,fraser/2-07-07a.xml,other error,1
I broke it,you broke the jigsaw,CHI,MOT,TRUE,31,1.8269999999997708,1.4039999999999964,TRUE,FALSE,FALSE,FALSE,fraser/2-07-07a.xml,other error,4
it's fallen down,did it fall,CHI,MOT,FALSE,31,0.09300000000007458,2.5540000000000873,TRUE,FALSE,FALSE,FALSE,fraser/2-07-08a.xml,no error,3
what did that can be,what is it,CHI,MOT,TRUE,32,0.17400000000003502,2.495999999999981,TRUE,FALSE,FALSE,FALSE,fraser/2-08-01b.xml,other error,3
I did it,wow,CHI,MOT,FALSE,32,-0.13700000000000045,1.5210000000000008,TRUE,FALSE,FALSE,TRUE,fraser/2-08-02a.xml,no error,1
it got spilled,what have you been eating,CHI,MOT,TRUE,32,0.08099999999998886,1.1839999999999975,TRUE,FALSE,FALSE,FALSE,fraser/2-08-02a.xml,other error,5
then I went downstairs,and then you went downstairs,CHI,MOT,TRUE,32,0.18500000000000227,2.566000000000031,TRUE,FALSE,FALSE,FALSE,fraser/2-08-02a.xml,other error,5
I fell,because you fell,CHI,MOT,TRUE,32,0.36000000000001364,1.4510000000000218,TRUE,FALSE,FALSE,FALSE,fraser/2-08-02a.xml,other error,3
who was that is,you shut the door,CHI,MOT,TRUE,32,0.26700000000005275,1.8109999999999218,TRUE,FALSE,FALSE,FALSE,fraser/2-08-02a.xml,other error,4
I didn't put this one away,no,CHI,MOT,FALSE,32,0.2719999999999345,2.4030000000002474,TRUE,FALSE,FALSE,FALSE,fraser/2-08-02a.xml,no error,1
what they called,oh he's flying upside,CHI,MOT,TRUE,32,-0.19800000000003593,1.7530000000000427,TRUE,FALSE,FALSE,TRUE,fraser/2-08-04a.xml,other error,5
I want numbers,you want number,CHI,MOT,FALSE,32,0.3250000000000455,1.8109999999999218,FALSE,TRUE,FALSE,FALSE,fraser/2-08-04a.xml,no error,3
I don't need keys,no,CHI,MOT,FALSE,32,-0.5620000000000118,2.1829999999999927,FALSE,TRUE,FALSE,TRUE,fraser/2-08-04a.xml,no error,1
well I just falled then,did you just fall,CHI,MOT,TRUE,32,0.057999999999992724,2.160000000000025,TRUE,FALSE,TRUE,FALSE,fraser/2-08-04b.xml,overregularization,4
hey they got big block,yeah,CHI,MOT,TRUE,32,0.057999999999992724,2.4500000000000455,TRUE,FALSE,FALSE,FALSE,fraser/2-08-04b.xml,other error,1
oh just these ones,mhm hm,CHI,MOT,FALSE,32,-0.4069999999999254,2.159999999999968,FALSE,TRUE,FALSE,TRUE,fraser/2-08-04b.xml,no error,2
what was that,I don't know Fraser,CHI,MOT,FALSE,32,0.06899999999995998,1.474999999999909,TRUE,FALSE,FALSE,FALSE,fraser/2-08-04b.xml,no error,5
didn't xxx this one,what darling,CHI,MOT,FALSE,32,0.06999999999970896,3.367000000000189,TRUE,FALSE,FALSE,FALSE,fraser/2-08-04b.xml,no error,2
I done it,clever boy,CHI,MOT,TRUE,32,0.057999999999992724,0.9760000000001128,TRUE,FALSE,FALSE,FALSE,fraser/2-08-04b.xml,other error,2
he's got letter,what colors his letter,CHI,MOT,TRUE,32,0.024000000000114596,1.6369999999999436,TRUE,FALSE,FALSE,FALSE,fraser/2-08-05a.xml,other error,4
where's he gone now,oy,CHI,MOT,FALSE,32,-1.5090000000000146,2.2170000000000982,TRUE,FALSE,FALSE,TRUE,fraser/2-08-05a.xml,no error,1
and what how does this one got,how many has that one got,CHI,MOT,TRUE,32,0.023000000000024556,2.5190000000000055,TRUE,FALSE,FALSE,FALSE,fraser/2-08-05b.xml,other error,6
xxx got all the sheeps,yeah,CHI,MOT,TRUE,32,0.7770000000000437,2.938000000000102,FALSE,TRUE,TRUE,FALSE,fraser/2-08-05b.xml,overregularization,1
I bought xxx bought this,don't know,CHI,MOT,FALSE,32,0.15299999999979264,3.75,TRUE,FALSE,FALSE,FALSE,fraser/2-08-05b.xml,no error,3
throwed them down,why did you throw them down,CHI,MOT,TRUE,32,0.05799999999999983,2.820999999999998,TRUE,FALSE,TRUE,FALSE,fraser/2-08-06a.xml,overregularization,6
is it was Daddy,yeah,CHI,MOT,TRUE,32,0.11599999999998545,2.0779999999999745,TRUE,FALSE,FALSE,FALSE,fraser/2-08-06a.xml,other error,1
he's fell off his bike,he fell off his bike,CHI,MOT,TRUE,32,0.09300000000030195,3.4710000000000036,TRUE,FALSE,FALSE,FALSE,fraser/2-08-06a.xml,other error,5
I broke it,you broke it,CHI,MOT,TRUE,32,0.1269999999999527,1.55600000000004,TRUE,FALSE,FALSE,FALSE,fraser/2-08-06a.xml,other error,3
I broke it,you broke it,CHI,MOT,TRUE,32,0.1269999999999527,1.55600000000004,TRUE,FALSE,FALSE,FALSE,fraser/2-08-06a.xml,other error,3
I broke it,you broke it,CHI,MOT,TRUE,32,0.1269999999999527,1.55600000000004,TRUE,FALSE,FALSE,FALSE,fraser/2-08-06a.xml,other error,3
look I done two puzzles,have you,CHI,MOT,TRUE,32,-0.2669999999998254,3.9699999999998,FALSE,TRUE,FALSE,TRUE,fraser/2-08-06a.xml,other error,2
I got a peas on my head,are you silly,CHI,MOT,TRUE,32,0.11599999999998545,2.2520000000000664,FALSE,TRUE,FALSE,FALSE,fraser/2-08-06b.xml,other error,3
and who called,isn't that Thomas,CHI,MOT,TRUE,32,0,3.4829999999999472,TRUE,FALSE,FALSE,FALSE,fraser/2-08-06b.xml,other error,4
does it fixed,does it fit,CHI,MOT,TRUE,32,0.2899999999999636,1.8579999999997199,TRUE,FALSE,FALSE,FALSE,fraser/2-08-06b.xml,other error,3
it falled,never mind,CHI,MOT,TRUE,32,2.019999999999982,2.125,TRUE,FALSE,TRUE,FALSE,fraser/2-08-06b.xml,overregularization,2
it falled,it fell,CHI,MOT,TRUE,32,0.27899999999999636,2.924999999999727,TRUE,FALSE,TRUE,FALSE,fraser/2-08-06b.xml,overregularization,2
it falled,it fell down,CHI,MOT,TRUE,32,0.9170000000003711,2.1369999999997162,TRUE,FALSE,TRUE,FALSE,fraser/2-08-06b.xml,overregularization,3
I finished,have you done it,CHI,MOT,FALSE,33,0.03500000000002501,1.1610000000000014,TRUE,FALSE,FALSE,FALSE,fraser/2-09-03a.xml,no error,4
I eat my investments on animals,NA,CHI,MOT,FALSE,33,0.09299999999996089,2.716000000000008,FALSE,TRUE,FALSE,FALSE,fraser/2-09-03a.xml,no error,NA
have made your bed,oh,CHI,MOT,FALSE,33,0.2319999999999709,1.4400000000000546,TRUE,FALSE,FALSE,FALSE,fraser/2-09-03a.xml,no error,1
I run off,you did,CHI,MOT,TRUE,33,0.03499999999985448,1.6489999999998872,TRUE,FALSE,FALSE,FALSE,fraser/2-09-03a.xml,other error,2
you was cross,I was cross wasn't I,CHI,MOT,TRUE,33,-0.43400000000019645,1.637000000000171,TRUE,FALSE,FALSE,TRUE,fraser/2-09-03a.xml,other error,6
Lala's falled,Lala fell,CHI,MOT,TRUE,33,0.057999999999992724,2.286999999999807,TRUE,FALSE,TRUE,FALSE,fraser/2-09-03a.xml,overregularization,2
old MacDonald had a farm,well done,CHI,MOT,FALSE,33,0.22100000000000364,2.8910000000000764,TRUE,FALSE,FALSE,FALSE,fraser/2-09-03a.xml,no error,2
spots,spots,CHI,MOT,FALSE,33,0,1.1839999999997417,FALSE,TRUE,FALSE,FALSE,fraser/2-09-03b.xml,no error,1
I didn't broke it,you did break it because I saw you break it,CHI,MOT,TRUE,33,0,1.4050000000000296,TRUE,FALSE,FALSE,FALSE,fraser/2-09-05b.xml,other error,10
no it was,do you know what,CHI,MOT,FALSE,33,-0.2669999999999959,0.7899999999999636,TRUE,FALSE,FALSE,TRUE,fraser/2-09-05b.xml,no error,4
we got kitchen,yeah,CHI,MOT,TRUE,33,0.3129999999999882,2.26400000000001,TRUE,FALSE,FALSE,FALSE,fraser/2-09-05b.xml,other error,1
loads of bunnies,loads of bunnies,CHI,MOT,FALSE,33,-0.32599999999990814,2.089999999999918,FALSE,TRUE,FALSE,TRUE,fraser/2-09-05b.xml,no error,3
this one got spikes,that's right,CHI,MOT,TRUE,33,-0.5110000000001946,2.2530000000001564,FALSE,TRUE,FALSE,TRUE,fraser/2-09-05b.xml,other error,3
they not plants,oh no those are his his feet,CHI,MOT,TRUE,33,-0.31399999999985084,1.4629999999999654,FALSE,TRUE,FALSE,TRUE,fraser/2-09-05b.xml,other error,7
he won a lollipop,he wants a lollipop,CHI,MOT,FALSE,33,0,1.9389999999998508,TRUE,FALSE,FALSE,FALSE,fraser/2-09-05v.xml,no error,4
I got finger,you've got fingers,CHI,MOT,TRUE,33,0.7420000000001892,1.4630000000001928,TRUE,FALSE,FALSE,FALSE,fraser/2-09-05v.xml,other error,4
buzzy bees,buzzy bees,CHI,MOT,FALSE,33,0.15100000000029468,0.974999999999909,FALSE,TRUE,FALSE,FALSE,fraser/2-09-07a.xml,no error,2
I finished,have you now,CHI,MOT,TRUE,33,0.9379999999996471,1.13799999999992,TRUE,FALSE,FALSE,FALSE,fraser/2-09-07a.xml,other error,3
I broke it,you broke it,CHI,MOT,TRUE,33,0.1510000000000673,1.6599999999998545,TRUE,FALSE,FALSE,FALSE,fraser/2-09-07b.xml,other error,3
I broke it,you broke it,CHI,MOT,TRUE,33,0.1510000000000673,1.6599999999998545,TRUE,FALSE,FALSE,FALSE,fraser/2-09-07b.xml,other error,3
I broke it,you broke it,CHI,MOT,TRUE,33,0.1510000000000673,1.6599999999998545,TRUE,FALSE,FALSE,FALSE,fraser/2-09-07b.xml,other error,3
this I broke it,have you,CHI,MOT,TRUE,33,0.3369999999999891,2.8450000000002547,TRUE,FALSE,FALSE,FALSE,fraser/2-09-07b.xml,other error,2
eyes,don't want Mummy to have a headache do you,CHI,MOT,FALSE,33,0.5219999999999345,1.1840000000001965,FALSE,TRUE,FALSE,FALSE,fraser/2-09-07b.xml,no error,10
does does Daddy got a,what,CHI,MOT,TRUE,33,2.229000000000269,5.701000000000022,TRUE,FALSE,FALSE,FALSE,fraser/2-09-07b.xml,other error,1
eyes,pardon,CHI,MOT,FALSE,33,1.462999999999738,1.4970000000002983,FALSE,TRUE,FALSE,FALSE,fraser/2-09-07b.xml,no error,1
he came off,did he come off,CHI,MOT,FALSE,33,0.17400000000003502,1.6829999999999927,TRUE,FALSE,FALSE,FALSE,fraser/2-09-08a.xml,no error,4
we forgot,what did you forget,CHI,MOT,FALSE,33,0.11599999999998545,2.032000000000039,TRUE,FALSE,FALSE,FALSE,fraser/2-09-08a.xml,no error,4
did put forgot,you forgot something else,CHI,MOT,FALSE,33,0.40699999999998226,2.1469999999999914,TRUE,FALSE,FALSE,FALSE,fraser/2-09-08a.xml,no error,4
they forgot the people,they forgot the people,CHI,MOT,FALSE,33,0,2.391999999999939,TRUE,FALSE,FALSE,FALSE,fraser/2-09-08a.xml,no error,4
a forgot the other people,oh dear,CHI,MOT,TRUE,33,0,3.0310000000000628,TRUE,FALSE,FALSE,FALSE,fraser/2-09-08a.xml,other error,2
that fell on the ghost,come here ghost,CHI,MOT,FALSE,33,0.011999999999716238,2.229000000000269,TRUE,FALSE,FALSE,FALSE,fraser/2-09-08a.xml,no error,3
gone where,do you not want Daddy to go,CHI,MOT,FALSE,33,1.6019999999999754,1.7300000000000182,TRUE,FALSE,FALSE,FALSE,fraser/2-09-08b.xml,no error,7
Jean Jeannine's come,not today she isn't,CHI,MOT,TRUE,33,0.8009999999999309,3.449000000000069,TRUE,FALSE,FALSE,FALSE,fraser/2-09-08b.xml,other error,5
people there,people inside the house,CHI,MOT,FALSE,33,0.012000000000170985,2.19399999999996,FALSE,TRUE,FALSE,TRUE,fraser/2-09-09a.xml,no error,4
I didn't yet,oh not yet no,CHI,MOT,TRUE,33,0.15799999999990177,1.3699999999998909,TRUE,FALSE,FALSE,FALSE,fraser/2-09-09a.xml,other error,4
tickets,yes,CHI,MOT,FALSE,33,0.023999999999887223,0.8589999999999236,FALSE,TRUE,FALSE,FALSE,fraser/2-09-09a.xml,no error,1
purple ones,purple one goes does it go here,CHI,MOT,FALSE,33,0.057999999999992724,1.5090000000000146,FALSE,TRUE,FALSE,FALSE,fraser/2-09-09b.xml,no error,7
I forgot little green I forgot little green there and there and there,oh dear,CHI,MOT,FALSE,33,-0.2319999999999709,7.29099999999994,TRUE,FALSE,FALSE,TRUE,fraser/2-09-09b.xml,no error,2
I didn't like the blue one said,oh,CHI,MOT,TRUE,33,0.011999999999943611,3.285000000000082,TRUE,FALSE,FALSE,FALSE,fraser/2-09-09b.xml,other error,1
I didn't like the blue one,did you not,CHI,MOT,FALSE,33,0.012000000000170985,2.019999999999982,TRUE,FALSE,FALSE,FALSE,fraser/2-09-09b.xml,no error,3
and what's the girl called,ah,CHI,MOT,FALSE,33,-0.26700000000005275,2.2059999999999036,TRUE,FALSE,FALSE,TRUE,fraser/2-09-09b.xml,no error,1
he drawn me,did she draw you,CHI,MOT,TRUE,33,0.3250000000000455,1.5319999999999254,TRUE,FALSE,FALSE,FALSE,fraser/2-09-09b.xml,other error,4
she drawn me,I think she was drawing the monster,CHI,MOT,TRUE,33,0.011000000000194632,1.5909999999998945,TRUE,FALSE,FALSE,FALSE,fraser/2-09-09b.xml,other error,7
d is it stuck,no,CHI,MOT,FALSE,33,0.03499999999985448,1.8460000000000036,TRUE,FALSE,FALSE,FALSE,fraser/2-09-09b.xml,no error,1
what did I do,oops,CHI,MOT,FALSE,33,0.5219999999999345,2.288000000000011,TRUE,FALSE,FALSE,FALSE,fraser/2-09-09b.xml,no error,1
somebody broke him,who broke him,CHI,MOT,TRUE,33,0.057999999999992724,1.961999999999989,TRUE,FALSE,FALSE,FALSE,fraser/2-09-09b.xml,other error,3
xxx they waked up,oh,CHI,MOT,TRUE,33,0.56899999999996,3.3659999999999854,TRUE,FALSE,TRUE,FALSE,fraser/2-09-09b.xml,overregularization,1
run across xxx to the blue one,quick,CHI,MOT,FALSE,33,0.023000000000138243,3.6340000000000146,TRUE,FALSE,FALSE,FALSE,fraser/2-09-09b.xml,no error,1
there was I weren't scared at the round boat,you weren't scared in the round boat,CHI,MOT,TRUE,34,0.13400000000001455,5.728999999999985,TRUE,FALSE,FALSE,FALSE,fraser/2-10-00a.xml,other error,8
and there was no monster,because there was no monsters,CHI,MOT,TRUE,34,0,2.141999999999996,TRUE,FALSE,FALSE,FALSE,fraser/2-10-00a.xml,other error,5
those yellow that yellow pieces there,that yellow bit is fluff,CHI,MOT,TRUE,34,0.41800000000000637,3.8190000000000737,FALSE,TRUE,FALSE,FALSE,fraser/2-10-00a.xml,other error,5
where I falled,mm,CHI,MOT,TRUE,34,0.25499999999999545,1.34699999999998,TRUE,FALSE,TRUE,FALSE,fraser/2-10-00a.xml,overregularization,1
ah I stuck I stuck,is he rescuing him,CHI,MOT,TRUE,34,0.07000000000016371,1.8109999999996944,TRUE,FALSE,FALSE,FALSE,fraser/2-10-00a.xml,other error,4
he crashed the he crashed that fish,what the fish,CHI,MOT,FALSE,34,1.0340000000001055,4.2840000000001055,TRUE,FALSE,FALSE,FALSE,fraser/2-10-00a.xml,no error,3
I going trapped it,are you going to trap it,CHI,MOT,TRUE,34,0.650000000000091,1.4049999999997453,TRUE,FALSE,FALSE,FALSE,fraser/2-10-00a.xml,other error,6
they seem to waters,that one does doesn't it,CHI,MOT,FALSE,34,0.38299999999999557,2.39200000000001,FALSE,TRUE,FALSE,FALSE,fraser/2-10-00b.xml,no error,6
and one my hands,and on your hands,CHI,MOT,FALSE,34,-0.16199999999997772,3.0649999999999977,FALSE,TRUE,FALSE,TRUE,fraser/2-10-00b.xml,no error,4
that door was shut,the door's shut isn't it,CHI,MOT,FALSE,34,0.07000000000005002,2.100999999999999,TRUE,FALSE,FALSE,FALSE,fraser/2-10-00b.xml,no error,7
but I didn't put my fleece in my trousers,you did,CHI,MOT,TRUE,34,1.2340000000000373,3.9589999999999463,FALSE,TRUE,FALSE,FALSE,fraser/2-10-00b.xml,other error,2
I said byebye to them,yeah,CHI,MOT,FALSE,34,0.18599999999992178,2.2170000000000982,TRUE,FALSE,FALSE,FALSE,fraser/2-10-00b.xml,no error,1
Charlie don't play worms do they Mummy,what,CHI,MOT,TRUE,34,0,3.4600000000000364,FALSE,TRUE,FALSE,FALSE,fraser/2-10-00b.xml,other error,1
there's some more pieces left,yeah,CHI,MOT,FALSE,34,-0.4410000000000309,2.7050000000001546,TRUE,FALSE,FALSE,TRUE,fraser/2-10-00b.xml,no error,1
we're not finished,it's not finished is it,CHI,MOT,FALSE,34,-0.6610000000000582,2.4029999999997926,TRUE,FALSE,FALSE,TRUE,fraser/2-10-00b.xml,no error,6
who told the Mummy and Daddy,no,CHI,MOT,FALSE,34,0.011999999999716238,2.9720000000002074,TRUE,FALSE,FALSE,FALSE,fraser/2-10-00b.xml,no error,1
where birds,on the windowsill,CHI,MOT,TRUE,34,0.047000000000025466,0.9400000000000546,FALSE,TRUE,FALSE,FALSE,fraser/2-10-00b.xml,other error,3
I got him,aah,CHI,MOT,FALSE,34,1.543999999999869,3.0650000000000546,TRUE,FALSE,FALSE,FALSE,fraser/2-10-00b.xml,no error,1
